S.NO.,Date,Month,SHIFT ,Incidnet No #,Data connecter,Priority,Alert/Incident,Name of the Shift Engineer,Handover Shift Engineer,Reported time Stamp,Responded Time stamp,MTTD (Mins),Resolution Time Stamp,MTTR    (Mins),Time To Breach SLA,Remaining Mins to Breach,Resolver Comments,VIP Users ,RULE,Service owner,Status,Remarks / Comments,False / True Positive,WHy False Positive,Justification,Quality Audit,Description,
269,16-Jun-25,June,Night,208039,Avanan,Medium,Alert,Harish,"Uday, Umika & Dhroovi",6/17/2025 1:33,6/17/2025 1:37,4.00,6/17/2025 1:41,8.00,6/17/2025 5:33,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history -- no suspicious activities Sign in logs / -- no suspicious. closure comments :As checked the user By checking the logs, user using nord vpn nothing suspicious ",No,Rule#289- Detect critical Anomaly alerts related to Avanan,Sentinel,Closed,Rule#289-June-16-25 ( 208039 ),False Positive,IP Clean,,Pass,,
270,16-Jun-25,June,Night,208040,Avanan,Medium,Alert,Harish,"Uday, Umika & Dhroovi",6/17/2025 1:33,6/17/2025 1:36,3.00,6/17/2025 1:41,8.00,6/17/2025 5:33,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history -- no suspicious activities Sign in logs / -- no suspicious. closure comments :As checked the user By checking the logs, user using nord vpn nothing suspicious ",No,Rule#289- Detect critical Anomaly alerts related to Avanan,Sentinel,Closed,Rule#289-June-16-25 ( 208040 ),False Positive,IP Clean,,Pass,,
271,16-Jun-25,June,Night,208041,AD,Medium,Alert,Harish,"Uday, Umika & Dhroovi",6/16/2025 2:43,6/16/2025 2:47,4.00,6/16/2025 2:51,8.00,6/16/2025 6:43,Resolved,observed the events nothing suspicious found and detected countries are Kknown countries and there is no successfull atempts found and closinf this as FP.,No,Rule#019-Signin Logs with expanded Conditional access policies,Sentinel,Closed,Rule 019-June-13-25 ( 208041 ),False Positive,Legitimate user,,Pass,,
272,16-Jun-25,June,Night,208042,AD,High,Alert,venkat,"Uday, Umika & Dhroovi",6/16/2025 17:04,6/16/2025 17:18,14.00,6/16/2025 17:43,39.00,6/16/2025 18:04,Resolved,"checked the user logs (ashaji@arcutis.com) change the location US and IN user used known application (Tableau Online) ip is clean and there are failed attempts only with that ip, nothing suspicious",No,Rule#286-Atypical travel,Sentinel,Closed,Rule#286 16th June'25(208042).xlsx,False Positive,IP Clean,getting erro in windows work space,Pass,,
272,17-Jun-25,June,Morning,208042,AD,Low,Alert,Saranya,"Uday,Teja,Aman,Asiesh",6/16/2025 0:41,6/16/2025 0:48,7.00,6/16/2025 1:02,21.00,6/16/2025 8:41,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history -- no suspicious activities Sign in logs / -- no suspicious closure comments :Observed the events, Detected user are within US and IN locations and no successful attempt found Non-Interactive signin logs detected, reason being ""Access has been blocked due to conditional access policies' No suspicious activity found Escalating (yes/ No) No",No,Rule#002-Attempt to bypass conditional access rule in Microsoft Entra ID,Sentinel,Closed,Rule 002-June-17-25 ( 208042 ).xlsx,False Positive,Legitimate user, investigating the Domo alerts so delay in assigning and closing,Pass,,
273,17-Jun-25,June,Morning,208043,AD,Medium,Alert,Saranya,"Uday,Teja,Aman,Asiesh",6/16/2025 13:53,6/16/2025 14:00,7.00,6/16/2025 14:19,26.00,6/16/2025 17:53,Resolved,"Observed events, checked sign in logs of users, clean IP, using known device and known apps nothing suspicious found so closing as a false positive",No,Rule#183-Detect passwordless authentication,Sentinel,Closed,No Template,False Positive,Legitimate user, investigating the Domo alerts so delay in assigning and closing,Fail,Create Rule ID Template,
274,17-Jun-25,June,Morning,208044,AD,Medium,Alert,Saranya,"Uday,Teja,Aman,Asiesh",6/16/2025 14:13,6/16/2025 14:16,3.00,6/16/2025 14:22,9.00,6/16/2025 18:13,Resolved,"Triaging Steps performed : Check history -- no suspicious activities Sign in logs / -- nothing suspicious closure comments : Observed the events detected countries US,CA only, user was Guest and all clean IP, nothing suspicious. Escalating (yes/ No) No",No,Rule#019-Signin Logs with expanded Conditional access policies,Sentinel,Closed,Rule 019-June-17-25 ( 208044 ).xlsx,False Positive,Legitimate user,,Pass,,
276,17-Jun-25,June,Afternoon,208046,Firewall,Low,Alert,Teja,Venkat & Harish,6/17/2025 15:53,6/17/2025 15:54,1.00,6/17/2025 15:59,6.00,6/17/2025 23:53,Resolved,"Triaging Steps performed : observed the events , checked the IPs no malicious Ip was seen, no malicious activity was seen,closing as FP.",No,Rule#007-Fortinet - Beacon pattern detected,Sentinel,Closed,Rule 007 -17th- June'25 (208046).xlsx,False Positive,IP Clean,,Pass,,
277,17-Jun-25,June,Afternoon,208048,sophos,High,Alert,Teja,Venkat & Harish,6/17/2025 17:39,6/17/2025 17:40,1.00,6/17/2025 17:45,6.00,6/17/2025 18:39,Resolved,"All the sophos services are running successfully, for this device (ARQ-00443)",No,Rule#280- Detect when One or more Sophos services are missing or not running.,Sophos,Closed,Rule#280 17th-June'25 (208047).xlsx,False Positive,Legitimate Asset,,Pass,,
278,17-Jun-25,June,Afternoon,208050,AD,Medium,Alert,Teja,Venkat & Harish,6/17/2025 17:42,6/17/2025 17:44,2.00,6/17/2025 17:51,9.00,6/17/2025 21:42,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history - user using clean IP Sign in logs / -- Users ikenndy, and the Location is US, comments = Observed the events, Checked sign in logs for the users IPs are clean, False positive (yes/ No) No",No,"Anomalous Single Factor Signin
",Sentinel,Closed,Anomolous Single Factor Signin--June-17-25 (208048).xlsx,False Positive,Legitimate user,,Pass,,
279,17-Jun-25,June,Afternoon,208052,AD,Medium,Alert,Teja,Venkat & Harish,6/17/2025 17:49,6/17/2025 17:50,1.00,6/17/2025 18:45,56.00,6/17/2025 21:49,Resolved,"By checked the events User(rkovalski@arcutis.com) was a successful interactive logon from a new IP(95.174.57.29) and country. The user was marked as out of office during this time. Upon investigation, the logon originated from a mobile device and was routed through NordVPN.",No,"Authentication Attempt from New Country
",Sentinel,Closed,Authentication attempt from New country--June-17-25 (208049).xlsx,False Positive,Legitimate user,,Fail,Provide justification for increased MTTR,
280,17-Jun-25,June,Afternoon,208050,AD,Medium,Alert,uday,Venkat & Harish,6/17/2025 21:00,6/17/2025 21:02,2.00,6/17/2025 21:16,16.00,6/18/2025 1:00,Resolved,"Triaging steps: checked events all users are using Nord VPN, three users were using different ips checked sign in logs, users are using known apps with known device, IP is clean and location is US, nothing suspicious found, closing as FP, Escalating (Yes/ No) No.",No,Rule#008-Signins From VPS Providers,Sentinel,Closed,Rule 008 - 17th June'25 (208053).xlsx,False Positive,Nord VPN,,Pass,,
281,17-Jun-25,June,Night,208051,AD,Medium,Alert,venkat,Navtesh Umika & Dhroovi,6/17/2025 22:05,6/17/2025 22:11,6.00,6/17/2025 22:14,9.00,6/18/2025 2:05,Resolved,"Triaging steps: checked events as well as audit logs of the users, users changed the passwords successfully ,action count was less, detected IP' are clean, Nothing suspicious found ,closing it as false positive Escalating (Yes/ No) No..",No,Rule#017-Tracking Password Changes,Sentinel,Closed,Rule#007 17th June'25(208051).xlsx,False Positive,Legitimate user,,Pass,,
282,17-Jun-25,June,Night,208052,Box,Medium,Alert,Harish,Navtesh Umika & Dhroovi,6/17/2025 23:00,6/17/2025 23:03,3.00,6/17/2025 23:06,6.00,6/18/2025 3:00,Resolved,"Triaging steps: By observing the events some external users from external domains accessed folders which are business related, by observings additional details, these all are collaboration invites for business purpose and communications, IP are clean nothing suspicious found, closing it as a false positive Escalating (Yes/ No) No.",No,Rule#006-Box - Item shared to external entity,Sentinel,Closed,Rule 006 - 16th-June'25 (208052),False Positive,Legitimate user,,Pass,,
283,17-Jun-25,June,Night,208053,Box,Medium,Alert,venkat,Navtesh Umika & Dhroovi,6/17/2025 12:00,6/17/2025 12:14,14.00,6/17/2025 12:17,17.00,6/17/2025 16:00,Resolved,"Triaging steps: observed the events, checked the Box logs for the users, arcutis users detected, so closing it as false positive",No,Rule#290-Detect High Volume of downloads/deletions in 24 hours time from Box,Sentinel,Closed,Rule#290 17th June'25(208053).xlsx,False Positive,Legitimate user,,Pass,,
284,17-Jun-25,June,Night,208054,Avanan,Medium,Alert,venkat,Navtesh Umika & Dhroovi,6/17/2025 12:36,6/17/2025 12:38,2.00,6/17/2025 13:07,31.00,6/17/2025 16:36,Resolved,"Triaging Steps performed: checked ip reputation-clean, check history-no suspicious activities sign in logs/-- no suspicious. closure comments: As checked the user ""sleonard@arcutis.com"" location is PL, where all the used ips are clean and user is using nordvpn and known applications and MFA was satisfies nothing suspicious closing as false positive.",No,Rule#289- Detect critical Anomaly alerts related to Avanan,Sentinel,Closed,Rule#289 17th June'2025 (208054).xlsx,False Positive,IP Clean,getting rror in windows work spance,Pass,,
285,17-Jun-25,June,Night,208055,Avanan,Medium,Alert,venkat,Navtesh Umika & Dhroovi,6/17/2025 12:41,6/17/2025 12:44,3.00,6/17/2025 13:08,27.00,6/17/2025 16:41,Resolved,"Triaging Steps performed: checked ip reputation-clean, check history-no suspicious activities sign in logs/-- no suspicious. closure comments: As checked the user ""sleonard@arcutis.com"" location is PL, where all the used ips are clean and user is using nordvpn and known applications and MFA was satisfies nothing suspicious closing as false positive.",No,Rule#289- Detect critical Anomaly alerts related to Avanan,Sentinel,Closed,Rule#289 17th June'2025 (208055).xlsx,False Positive,IP Clean,,Pass,,
286,17-Jun-25,June,Night,208056,AD,Low,Alert,venkat,Navtesh Umika & Dhroovi,6/17/2025 12:41,6/17/2025 12:44,3.00,6/17/2025 13:10,29.00,6/17/2025 20:41,Resolved,"Triaging Steps performed: Checked ip reputation-clean. Check history--no suspicious activities Sign in logs/-- no suspicious activities, closure comments: Observed the events, Detected users are within US,IN locations and Non-Interactive signin logs detected, reason being ""Access has been blocked due to conditional access policies or Due to a configuration change made by your administrator, No suspicious activity found",No,Rule#002-Attempt to bypass conditional access rule in Microsoft Entra ID,Sentinel,Closed,Rule#002 17th June'2025 (208056).xlsx,False Positive,Legitimate user,,Pass,,
287,17-Jun-25,June,Night,208057,AD,Medium,Alert,Harish,Navtesh Umika & Dhroovi,6/17/2025 2:43,6/17/2025 2:54,11.00,6/17/2025 2:51,8.00,6/17/2025 6:43,Resolved,"observed the events nothing suspicious found and detected countries are US,CA and there is no successfull atempts found and closinf this as FP.",No,Rule#019-Signin Logs with expanded Conditional access policies,Sentinel,Closed,Rule 019-June-17-25 ( 208057 ),False Positive,Legitimate user,,Pass,,
288,17-Jun-25,June,Night,208058,Box,Medium,Alert,Harish,Navtesh Umika & Dhroovi,6/17/2025 3:54,6/17/2025 3:56,2.00,6/17/2025 3:59,5.00,6/17/2025 7:54,Resolved,"observed the events, user jfrommer@arcutis.com deleted files from BOX and file path is /User Personal Folders/Frommer J - Personal/Backups/Desktop_Backup_2025-05-27_14-12-12/Desktop/Desktop/ and IP is clean , No suspicious activities found",No,Rule#295- Detect the number of deletions or downloads from a particular user in a day.,Sentinel,Closed,Rule#295-June-17-25 (208058),False Positive,Legitimate user,,Pass,,
289,17-Jun-25,June,Night,208059,Box,Medium,Alert,Harish,Navtesh Umika & Dhroovi,6/17/2025 3:56,6/17/2025 3:57,1.00,6/17/2025 4:04,8.00,6/17/2025 7:56,Resolved,"observed the events, user jfrommer@arcutis.com deleted files from BOX and file path is /User Personal Folders/Frommer J - Personal/Backups/Desktop_Backup_2025-05-27_14-12-12/Desktop/Desktop/ and IP is clean , No suspicious activities found",No,Rule#295- Detect the number of deletions or downloads from a particular user in a day.,Sentinel,Closed,Rule#295-June-17-25 (208059),False Positive,Legitimate user,,Pass,,
290,17-Jun-25,June,Night,208060,Box,Medium,Alert,Harish,Navtesh Umika & Dhroovi,6/17/2025 3:58,6/17/2025 3:59,1.00,6/17/2025 4:21,23.00,6/17/2025 7:58,Resolved,"observed the events, user jfrommer@arcutis.com deleted files from BOX and file path is /User Personal Folders/Frommer J - Personal/Backups/Desktop_Backup_2025-05-27_14-12-12/Desktop/Desktop/ and IP is clean , No suspicious activities found",No,Rule#295- Detect the number of deletions or downloads from a particular user in a day.,Sentinel,Closed,Rule#295-June-17-25 (208060),False Positive,Legitimate user,Multiple alerts triggered,Pass,,
290,17-Jun-25,June,Night,208061,Box,Medium,Alert,Harish,Navtesh Umika & Dhroovi,6/17/2025 4:00,6/17/2025 4:01,1.00,6/17/2025 4:22,22.00,6/17/2025 8:00,Resolved,"observed the events, user jfrommer@arcutis.com deleted files from BOX and file path is /User Personal Folders/Frommer J - Personal/Backups/Desktop_Backup_2025-05-27_14-12-12/Desktop/Desktop/ and IP is clean , No suspicious activities found",No,Rule#295- Detect the number of deletions or downloads from a particular user in a day.,Sentinel,Closed,Rule#295-June-17-25 (208061),False Positive,Legitimate user,Multiple alerts triggered,Pass,,
291,17-Jun-25,June,Night,208062,Box,Medium,Alert,Harish,Navtesh Umika & Dhroovi,6/17/2025 4:02,6/17/2025 4:03,1.00,6/17/2025 4:23,21.00,6/17/2025 8:02,Resolved,"observed the events, user jfrommer@arcutis.com deleted files from BOX and file path is /User Personal Folders/Frommer J - Personal/Backups/Desktop_Backup_2025-05-27_14-12-12/Desktop/Desktop/ and IP is clean , No suspicious activities found",No,Rule#295- Detect the number of deletions or downloads from a particular user in a day.,Sentinel,Closed,Rule#295-June-17-25 (208062),False Positive,Legitimate user,Multiple alerts triggered,Pass,,
292,17-Jun-25,June,Night,208063,Box,Medium,Alert,Harish,Navtesh Umika & Dhroovi,6/17/2025 4:04,6/17/2025 4:06,2.00,6/17/2025 4:23,19.00,6/17/2025 8:04,Resolved,"observed the events, user jfrommer@arcutis.com deleted files from BOX and file path is /User Personal Folders/Frommer J - Personal/Backups/Desktop_Backup_2025-05-27_14-12-12/Desktop/Desktop/ and IP is clean , No suspicious activities found",No,Rule#295- Detect the number of deletions or downloads from a particular user in a day.,Sentinel,Closed,Rule#295-June-17-25 (208063),False Positive,Legitimate user,Multiple alerts triggered,Pass,,
293,17-Jun-25,June,Night,208064,Box,Medium,Alert,Harish,Navtesh Umika & Dhroovi,6/17/2025 4:06,6/17/2025 4:08,2.00,6/17/2025 4:24,18.00,6/17/2025 8:06,Resolved,"observed the events, user jfrommer@arcutis.com deleted files from BOX and file path is /User Personal Folders/Frommer J - Personal/Backups/Desktop_Backup_2025-05-27_14-12-12/Desktop/Desktop/ and IP is clean , No suspicious activities found",No,Rule#295- Detect the number of deletions or downloads from a particular user in a day.,Sentinel,Closed,Rule#295-June-17-25 (208064),False Positive,Legitimate user,Multiple alerts triggered,Pass,,
294,17-Jun-25,June,Night,208065,Box,Medium,Alert,Harish,Navtesh Umika & Dhroovi,6/17/2025 4:08,6/17/2025 4:11,3.00,6/17/2025 4:24,16.00,6/17/2025 8:08,Resolved,"observed the events, user jfrommer@arcutis.com deleted files from BOX and file path is /User Personal Folders/Frommer J - Personal/Backups/Desktop_Backup_2025-05-27_14-12-12/Desktop/Desktop/ and IP is clean , No suspicious activities found",No,Rule#295- Detect the number of deletions or downloads from a particular user in a day.,Sentinel,Closed,Rule#295-June-17-25 (208065),False Positive,Legitimate user,Multiple alerts triggered,Pass,,
295,17-Jun-25,June,Night,208066,Box,Medium,Alert,Harish,Navtesh Umika & Dhroovi,6/17/2025 4:10,6/17/2025 4:11,1.00,6/17/2025 4:24,14.00,6/17/2025 8:10,Resolved,"observed the events, user jfrommer@arcutis.com deleted files from BOX and file path is /User Personal Folders/Frommer J - Personal/Backups/Desktop_Backup_2025-05-27_14-12-12/Desktop/Desktop/ and IP is clean , No suspicious activities found",No,Rule#295- Detect the number of deletions or downloads from a particular user in a day.,Sentinel,Closed,Rule#295-June-17-25 (208066),False Positive,Legitimate user,Multiple alerts triggered,Pass,,
296,17-Jun-25,June,Night,208067,Box,Medium,Alert,Harish,Navtesh Umika & Dhroovi,6/17/2025 4:28,6/17/2025 4:33,5.00,6/17/2025 4:34,6.00,6/17/2025 8:28,Resolved,"observed the events, user jfrommer@arcutis.com deleted files from BOX and file path is /User Personal Folders/Frommer J - Personal/Backups/Desktop_Backup_2025-05-27_14-12-12/Desktop/Desktop/ and IP is clean , No suspicious activities found",No,Rule#295- Detect the number of deletions or downloads from a particular user in a day.,Sentinel,Closed,Rule#295-June-17-25 (208067),False Positive,Legitimate user,,Pass,,
297,18-Jun-25,June,Morning,208068,AD,Medium,Alert,Navtesh,"Aman, Teja, Uday, Ashiesh",6/17/2025 7:42,6/17/2025 7:45,3.00,6/17/2025 8:03,21.00,6/17/2025 11:42,Resolved,"Reviewed the audit logs of the around the alert triggered time, we have seen user leonard walsh has activated Global Admin around alert triggered time using PIM. Reviewed the sign in and audit logs of the user nothing suspicious is seen. ",No,Rule#288- PIM Alerts Related to Microsoft Entra Roles,Sentinel,Closed,no template,False Positive,Legitimate user,Was working on domo alert,Fail,Create Rule ID Template,
298,18-Jun-25,June,Morning,208069,Sophos,High,Incident ,Navtesh,"Aman, Teja, Uday, Ashiesh",6/18/2025 13:24,6/18/2025 13:25,1.00,6/18/2025 13:47,23.00,6/18/2025 14:24,Resolved,"Triaging steps: As checked in sophos device(ARQ-00430), all sophos services were not running, raised ticket with IT team in snow INC0095055, closing as TP",No,Rule#280- Detect when One or more Sophos services are missing or not running.,Sophos,Closed,Rule#280 18th-June'25 (208069).xlsx,True Positive,INC0095055,Was raising snow ticket,Pass,,
299,18-Jun-25,June,Morning,208070,AD,Low,Alert,Navtesh,"Aman, Teja, Uday, Ashiesh",6/18/2025 14:11,6/18/2025 14:12,1.00,6/18/2025 14:17,6.00,6/18/2025 22:11,Resolved,"Triaging Steps performed: Checked ip reputation-clean. Check history--no suspicious activities Sign in logs/-- no suspicious activities, closure comments: Observed the events, Detected users are within US,IN locations and Non-Interactive signin logs detected, reason being ""Access has been blocked due to conditional access policies or Due to a configuration change made by your administrator, No suspicious activity found",No,Rule#002-Attempt to bypass conditional access rule in Microsoft Entra ID,Sentinel,Closed,Rule#002 18th June'2025 (208070).xlsx,False Positive,Legitimate user,,Pass,,
300,18-Jun-25,June,Morning,208071,Avanan,Medium,Alert,Navtesh,"Aman, Teja, Uday, Ashiesh",6/18/2025 14:30,6/18/2025 14:31,1.00,6/18/2025 14:39,9.00,6/18/2025 18:30,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history -- no suspicious activities Sign in logs / -- no suspicious. closure comments :As checked the events, failed anomaly triggered for user""mmatsuda@arcutis.com"" location is US ,where all the used Ips are clean and known applications , also device is managed, Nothing suspicious closing as false positive. Escalating (yes/ No) No",No,Rule#289- Detect critical Anomaly alerts related to Avanan,Sentinel,Closed,Rule#289 18th June'2025 (208071),False Positive,IP Clean,,Pass,,
301,18-Jun-25,June,Morning,208072,AD,Medium,Alert,Navtesh,"Aman, Teja, Uday, Ashiesh",6/18/2025 15:23,6/18/2025 15:24,1.00,6/18/2025 16:00,37.00,6/18/2025 19:23,Resolved,"Observed events, checked sign in logs of users clean IP, using known device and known apps nothing suspicious found so closing as a false positive",No,Rule#183-Detect passwordless authentication,Sentinel,Closed,No Template,False Positive,Legitimate user,working on domo alerts,Fail,Create Rule ID Template,
302,18-Jun-25,June,Afternoon,208073,AD,Medium,Alert,Teja,Venkat & Harish,6/18/2025 19:01,6/18/2025 19:04,3.00,6/18/2025 19:09,8.00,6/18/2025 23:01,Resolved,"Triaging Steps performed: Initiated by admin jgreenwood@arcutis.com Closure Comments - checked the events we could see the one users were added by ""jgreenwood@arcutis.com"" it is a legitimate activity, IPs was clean, closing as False positive Escalating (yes/ No) No",No,Rule#003-New User configuration alert,Sentinel,Closed,Rule 003 - 18th June'25 (208073).xlsx,False Positive,Legitimate user,,Pass,,
303,18-Jun-25,June,Afternoon,208074,AD,Medium,Alert,Teja,Venkat & Harish,6/18/2025 21:00,6/18/2025 21:02,2.00,6/18/2025 21:10,10.00,6/19/2025 1:00,Resolved,"Triaging steps: checked events all users are using Nord VPN, three users were using different ips checked sign in logs, users are using known apps with known device, IP is clean and location is US, nothing suspicious found, closing as FP, Escalating (Yes/ No) No.",No,Rule#008-Signins From VPS Providers,Sentinel,Closed,Rule 008 - 18th June'25 (208074).xlsx,False Positive,Nord VPN,,Pass,,
304,18-Jun-25,June,Night,208075,AD,Medium,Alert,Harish,Navtesh Umika & Dhroovi,6/18/2025 22:35,6/18/2025 22:36,1.00,6/18/2025 22:43,8.00,6/19/2025 2:35,Resolved,"Triaging steps: checked events as well as audit logs of the users, users changed the passwords successfully ,action count was less, detected IP' are clean, Nothing suspicious found ,closing it as false positive Escalating (Yes/ No) No..",No,Rule#017-Tracking Password Changes,Sentinel,Closed,Rule 017 - 18th June'25 (208075),False Positive,Legitimate user,,Pass,,
305,18-Jun-25,June,Night,208076,AD,Medium,Alert,Harish,Navtesh Umika & Dhroovi,6/18/2025 23:00,6/18/2025 23:02,2.00,6/18/2025 23:09,9.00,6/19/2025 3:00,Resolved,"Triaging Steps performed: Check IP - IP's are clean closure comments: Observed the events, admin jgreenwood has updated the policies, and checked the sign in logs of the user No Suspicious activity found closing as False positive Escalating (yes/ No) No",No,Rule#263-Detect unauthorized or changes in AD which allows access to critical business assets and review,Sentinel,Closed,Rule#263 -18th June'2025 (208076),False Positive,Legitimate user,,Pass,,
306,18-Jun-25,June,Night,208077,Box,Medium,Alert,Harish,Navtesh Umika & Dhroovi,6/18/2025 23:00,6/18/2025 23:04,4.00,6/18/2025 23:08,8.00,6/19/2025 3:00,Resolved,"Triaging steps: By observing the events some external users from external domains accessed folders which are business related, by observings additional details, these all are collaboration invites for business purpose and communications, IP are clean nothing suspicious found, closing it as a false positive Escalating (Yes/ No) No.",No,Rule#006-Box - Item shared to external entity,Sentinel,Closed,Rule 006 - 18th-June'25 (208077),False Positive,Legitimate user,,Pass,,
307,18-Jun-25,June,Night,208078,Avanan,Medium,Alert,Harish,Navtesh Umika & Dhroovi,6/18/2025 23:35,6/18/2025 23:37,2.00,6/18/2025 23:41,6.00,6/19/2025 3:35,Resolved,"Triaging Steps performed : Observed the events, users sent business related mail, No suspicious mail or activity was detected, Closing as false positive",No,"Rule#267-Detect outbound emails to public domains(Gmail, Yahoo etc)and review",Sentinel,Closed,Rule 267-June-18-25 (208078),False Positive,Legitimate user,,Pass,,
308,18-Jun-25,June,Night,208079,Box,Medium,Alert,Harish,Navtesh Umika & Dhroovi,6/18/2025 0:30,6/18/2025 0:34,4.00,6/18/2025 0:38,8.00,6/18/2025 4:30,Resolved,"Triaging steps: observed the events , checked the BOX logs for the users ,arcutis users   downloaded files from Box, no malicious activity detected, so closing it as a false positive Escalating (Yes/ No) No.",No,Rule#290- Detect High Volume of downloads/deletions in 24 hours time from BOX,Sentinel,Closed,Rule 290-June-18-25 (208079),False Positive,Legitimate user,,Pass,,
309,18-Jun-25,June,Night,208080,AD,Low,Alert,Harish,Navtesh Umika & Dhroovi,6/18/2025 1:11,6/18/2025 1:15,4.00,6/18/2025 1:24,13.00,6/18/2025 9:11,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history -- no suspicious activities Sign in logs / -- no suspicious activities, closure comments :Observed the events, Detected users are within US,IN ,MX locations and Non-Interactive signin logs detected, reason being ""Access has been blocked due to conditional access policies or Due to a configuration change made by your administrator,' No suspicious activity found Escalating (yes/ No) No",No,Rule#002-Attempt to bypass conditional access rule in Microsoft Entra ID,Sentinel,Closed,Rule#002 18th June'2025 (208080),False Positive,Legitimate user,getting error in windows work space,Pass,,
310,18-Jun-25,June,Night,208081,AD,Medium,Alert,Harish,Navtesh Umika & Dhroovi,6/18/2025 2:43,6/18/2025 2:45,2.00,6/18/2025 2:51,8.00,6/18/2025 6:43,Resolved,"Triaging Steps performed : Check history -- no suspicious activities Sign in logs / -- no suspicious closure comments :Observed the events detected countries US, CA and found other location with guest sigin policy with clean IP, nothing suspicious. Escalating (yes/ No) No",No,Rule#019-Signin Logs with expanded Conditional access policies,Sentinel,Closed,Rule 019-June-18-25 ( 208081),False Positive,Legitimate user,,Pass,,
311,18-Jun-25,June,Night,208082,Avanan,Medium,Alert,venkat,Navtesh Umika & Dhroovi,6/18/2025 18:33,6/18/2025 18:35,2.00,6/19/2025 3:45,552.00,6/18/2025 22:33,Resolved,"By pulling kql there are two anomalies triggered on is many_emails and another one is failed_mfa, we have investigated the alert, found only internal emails only there were nothing suspicious found, and for failed_mfa anomaly check the user (mmatsuda@arcutis.com) signinlogs, mfa method is mobile app notification and user used ips are clean only, used application is acumatica_sso and are are failed attempts only. and the location with in the us, nothing suspicious found",No,Rule#289-Detect critical Anomaly alerts related to Avanan,Sentinel,Closed,Rule#289 18th June'2025 (208082).xlsx,False Positive,Legitimate user,Events not triggered at that time,Pass,,
312,19-Jun-25,June,Morning,208083,AD,High,Alert,Navtesh,Sarvesh & ashiesh,6/19/2025 6:30,6/19/2025 6:34,4.00,6/19/2025 6:52,22.00,6/19/2025 7:30,Resolved,"checked the logs ,User (jgreenwood@arcutis.com) change the location US to US only, user is using apps (Box)and ip's are clean ist mircosoft IP, and there are failed attempts only with that IP due to conditional access, MFA was satisfied, nothing suspicious found, Closing as FP",No,Rule#286- Atypical travel,Sentinel,Closed,Rule#286 19th June'25(208083),FalsePositive,IP Clean,Was working on domo alert,Pass,,
313,19-Jun-25,June,Morning,208084,AD,High,Alert,Umika,Sarvesh & ashiesh,6/19/2025 10:06,6/19/2025 10:06,0.00,6/19/2025 10:34,28.00,6/19/2025 11:06,Resolved,"Triaging Steps performed : Check history -- no suspicious activities Sign in logs / -- no suspicious closure comments :Observed the events detected countries US and user is using known apps and device with clean IP, nothing suspicious. Escalating (yes/ No) No",No,Rule#286- Atypical travel,Sentinel,Closed,,FalsePositive,IP Clean,,Fail,"Provide justification for increased MTTR,missing rule ID template",
314,19-Jun-25,June,Morning,208085,AD,High,Alert,Umika,Sarvesh & ashiesh,6/19/2025 12:26,6/19/2025 12:26,0.00,6/19/2025 12:42,16.00,6/19/2025 13:26,Resolved,"Triaging Steps performed : Check history -- no suspicious activities Sign in logs / -- no suspicious closure comments :Observed the events detected countries US and user is using known apps and device with clean IP, no successful attempt from recent IP, nothing suspicious. Escalating (yes/ No) No",No,Rule#286- Atypical travel,Sentinel,Closed,,FalsePositive,IP Clean,,Fail,Missing Rule ID Template,
315,19-Jun-25,June,Morning,208086,AD,Low,Alert,Umika,Sarvesh & ashiesh,6/19/2025 13:10,6/19/2025 13:15,5.00,6/19/2025 13:24,14.00,6/19/2025 21:10,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history -- no suspicious activities Sign in logs / -- no suspicious activities, closure comments :Observed the events, Detected users are within US,IN ,MX locations and Non-Interactive signin logs detected, reason being ""Access has been blocked due to conditional access policies or Due to a configuration change made by your administrator,' No suspicious activity found Escalating (yes/ No) No",No,Rule#002-Attempt to bypass conditional access rule in Microsoft Entra ID,Sentinel,Closed,,FalsePositive,Legitimate user,,Fail,Missing Rule ID Template,
316,19-Jun-25,June,Morning,208087,AD,Low,Alert,Umika,Sarvesh & ashiesh,6/19/2025 14:22,6/19/2025 14:27,5.00,6/19/2025 15:01,39.00,6/19/2025 22:22,Resolved,"Observed events, checked sign in logs of users clean IP, using known device and known apps nothing suspicious found so closing as a false positive",No,Rule#183-Detect passwordless authentication,Sentinel,Closed,No Template,FalsePositive,Legitimate user,taking confirmation from L2 regarding alert,Fail,Create Rule ID Template,
