S.NO.,Date,Month,SHIFT ,Incidnet No #,Data connecter,Priority,Alert/Incident,Name of the Shift Engineer,Handover Shift Engineer,Reported time Stamp,Responded Time stamp,MTTD (Mins),Resolution Time Stamp,MTTR    (Mins),Time To Breach SLA,Remaining Mins to Breach,Resolver Comments,VIP Users ,RULE,Service owner,Status,Remarks / Comments,False / True Positive,WHy False Positive,Justification,Quality Audit,Description,
437,17-Jul-25,July,Morning ,209298,AD,Medium,Incident ,Saranya,"Umika,Harish,Ashiesh",7/17/2025 11:25,7/17/2025 11:26,1.00,7/17/2025 11:29,4.00,7/17/2025 15:25,Resolved,"Triaging Steps performed : User Name :marketing@arcutis.com,
 Location: Multiple closure comments Observed the events, as checked sign in logs There was no successfull attempt from any of the country. No successfull compromise activity seen and all are failed attempts due to invalid password and Sign-in was blocked because it came from an IP address with malicious activity. Closing as True Positive",No,Rule#184-P1- Sign-in attempts from block listed countries.,Sentinel,Closed,Rule#184-July-17-25 ( 209298 ).xlsx,True Positive,,,Pass,,
438,17-Jul-25,July,Morning ,209299,Avanan,Medium,Alert,Saranya,"Umika,Harish,Ashiesh",7/17/2025 11:26,7/17/2025 11:27,1.00,7/17/2025 11:34,8.00,7/17/2025 15:26,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history -- no suspicious activities Sign in logs / -- no suspicious. closure comments :As checked the user""sjmwal"" location is US ,where all the used Ips are clean and use known applications and device MFA was satisfied,Nothing suspicious closing as false positive. Escalating (yes/ No) No",No,"Rule#289- Detect critical Anomaly alerts related to Avanan
",Sentinel,Closed,Rule#289-july-17-25 ( 209299 ).xlsx,False Positive,Legitimate user,,Pass,,
439,17-Jul-25,July,Morning ,209300,AD,Medium,Alert,Saranya,"Umika,Harish,Ashiesh",7/17/2025 12:30,7/17/2025 12:31,1.00,7/17/2025 12:36,6.00,7/17/2025 16:30,Resolved,"Triaging Steps performed :Check IP Reputation - clean Check history -- no suspicious activities Sign in logs / -- no suspicious closure comments :Observed the event triggered IPs are clean, observed signin failed due to mfa reject and authentication failed during strong authentication required nothing suspicious. Escalating (yes/ No) No",No,Rule#019-Signin Logs with expanded Conditional access policies,Sentinel,Closed,Rule 019-July-17-25 ( 209300 ).xlsx,False Positive,Legitimate user,,Pass,,
440,17-Jul-25,July,Morning ,209301,AD,Medium,Alert,Saranya,"Umika,Harish,Ashiesh",7/17/2025 13:05,7/17/2025 13:06,1.00,7/17/2025 13:12,7.00,7/17/2025 17:05,Resolved,"Triaging steps: IP : Clean, Closure comments :Observed events, checked sign in logs of users, clean IP, using registered devices and known apps nothing suspicious found , closing as a false positive",No,Rule#183-Detect passwordless authentication,Sentinel,Closed,Rule#183-July-17-25 ( 209301 ).xlsx,False Positive,Legitimate user,,Pass,,
441,17-Jul-25,July,Morning ,209302,AD,Low,Alert,Saranya,"Umika,Harish,Ashiesh",7/17/2025 13:11,7/17/2025 13:12,1.00,7/17/2025 13:15,4.00,7/17/2025 21:11,Resolved,"Triaging Steps performed: Check ip reputation - clean. check history -- no suspicious activities, closure comments: Observed the events, detected users from US,IN locations and there are Non-Interactive signin logs detected, reason being failed ""Access has been blocked due to conditional access policies"" No suspicious activity found",No,Rule#002-Attempt to bypass conditional access rule in Microsoft Entra ID,Sentinel,Closed,Rule 002-July-17-25 ( 209302 ).xlsx,False Positive,Legitimate user,,Pass,,
442,17-Jul-25,July,Morning ,209303,AD,Medium,Incident ,Saranya,"Umika,Harish,Ashiesh",7/17/2025 14:04,7/17/2025 14:06,2.00,7/17/2025 14:09,5.00,7/17/2025 18:04,Resolved,"Triaging Steps performed : User Name :marketing@arcutis.com,noreply@arcutis.com
 Location: Multiple closure comments Observed the events, as checked sign in logs There was no successfull attempt from any of the country. No successfull compromise activity seen and all are failed attempts due to invalid password and Sign-in was blocked because it came from an IP address with malicious activity. Closing as True Positive",No,Rule#297 - Detecting unusual login patterns with behavior analytics rule,Sentinel,Closed,No Template,True Positive,,,Fail,Create Rule ID Template,
443,17-Jul-25,July,Afternoon,209304,Avanan,Medium,Alert,Harish,"Venkat, sarvesh",7/17/2025 16:08,7/17/2025 16:09,1.00,7/17/2025 16:13,5.00,7/17/2025 20:08,Resolved,"Triaging Steps performed : Check history -- no suspicious activities Sign in logs / -- no suspicious closure comments :Observed the events old browser anomaly detected for user sgundlapalli@arcutis.com, checked sign in logs user using clean IP and known apps, location is US, MFA is satisfied nothing suspicious found. Escalating (yes/ No) No",No,Rule#289- Detect critical Anomaly alerts related to Avanan,Sentinel,Closed,Rule#289-july-17-25 ( 209304 ),False Positive,Legitimate user,,Pass,,
444,17-Jul-25,July,Afternoon,209305,Avanan,Medium,Alert,Harish,"Venkat, sarvesh",7/17/2025 16:13,7/17/2025 16:15,2.00,7/17/2025 16:16,3.00,7/17/2025 20:13,Resolved,"Triaging Steps performed : Check history -- no suspicious activities Sign in logs / -- no suspicious closure comments :Observed the events old browser anomaly detected for user sgundlapalli@arcutis.com, checked sign in logs user using clean IP and known apps, location is US, MFA is satisfied nothing suspicious found. Escalating (yes/ No) No",No,Rule#289- Detect critical Anomaly alerts related to Avanan,Sentinel,Closed,Rule#289-july-17-25 ( 209305 ),False Positive,Legitimate user,,Pass,,
445,17-Jul-25,July,Afternoon,209306,Sophos.,High,Alert,Harish,"Venkat, sarvesh",7/17/2025 17:07,7/17/2025 17:12,5.00,7/17/2025 17:19,12.00,7/17/2025 18:07,Resolved,Its is a Cymulate Activity ARQ-PC-030,No,Rule#279- Detect when Alert Triggered in Sophos.,Sentinel,Closed,Rule#279-July-17-25 ( 209306 ),Benign Positive,Cymulate Attack,Working on other alert ,Pass,,
446,17-Jul-25,July,Afternoon,209307,AD,Medium,Alert,Ashiesh,"Venkat, sarvesh",7/17/2025 17:09,7/17/2025 17:14,5.00,7/17/2025 17:21,12.00,7/17/2025 21:09,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history -- no suspicious activities Sign in logs / -- no suspicious closure comments :As checked the events we could see admingsilva@arcutis.com successfully changed the password, action count is 1 only, also checked the sigin-in logs apps are known, mfa is satisfied and loction is US. nothing suspicious, closing as False positive. Escalating (yes/ No) No",No,Rule#215-Service account password change,Sentinel,Closed,Rule#215-July-17-25 (209307).xlsx,False Positive,Legitimate user,,Pass,,
447,17-Jul-25,July,Afternoon,209308,Sophos.,High,Alert,Harish,"Venkat, sarvesh",7/17/2025 18:12,7/17/2025 18:12,0.00,7/17/2025 18:16,4.00,7/17/2025 19:12,Resolved,Its a BAS testing,No,Rule#279- Detect when Alert Triggered in Sophos.,Sentinel,Closed,Rule#279-July-17-25 ( 209308 ),Benign Positive,Cymulate Attack,,Pass,,
448,17-Jul-25,July,Afternoon,209309,AD,Medium,Alert,Harish,"Venkat, sarvesh",7/17/2025 18:27,7/17/2025 18:28,1.00,7/17/2025 18:31,4.00,7/17/2025 22:27,Resolved,"Triaging steps : Observed the events, user jgreenwood@arcutis.com has elevated his role by activating PIM, Nothing suspicious, Escalating : No",No,Rule#016-User added to Microsoft Entra ID Privileged Groups,Sentinel,Closed,Rule#016- 17th July'25 ( 209309),False Positive,Legitimate user,,Pass,,
449,17-Jul-25,July,Afternoon,209310,Sophos.,High,Alert,Harish,"Venkat, sarvesh",7/17/2025 19:22,7/17/2025 19:23,1.00,7/17/2025 19:24,2.00,7/17/2025 20:22,Resolved,Its is a Cymulate Activity ARQ-PC-030,No,Rule#279- Detect when Alert Triggered in Sophos.,Sentinel,Closed,Rule#279-July-17-25 ( 209310),Benign Positive,Cymulate Attack,,Pass,,
450,17-Jul-25,July,Afternoon,209311,AD,Medium,Incident ,Harish,"Venkat, sarvesh",7/17/2025 19:25,7/17/2025 19:26,1.00,7/17/2025 19:32,7.00,7/17/2025 23:25,Resolved,"Triaging Steps performed : User Name :noreply@arcutis.com Location: Multiple . closure comments Observed the events, as checked sign in logs There was no successfull attempt from any of the country. No successfull compromise activity seen and all are failed attempts due to invalid password and Sign-in was blocked because it came from an IP address with malicious activity. Closing as TP",No,Rule#184-P1- Sign-in attempts from block listed countries.,Sentinel,Closed,Rule#184-P1- Sign-in attempts from block listed countries. (209275)1,True Positive,,,Pass,,
451,17-Jul-25,July,Afternoon,209312,AD,Medium,Incident ,Harish,"Venkat, sarvesh",7/17/2025 20:03,7/17/2025 20:04,1.00,7/17/2025 20:07,4.00,7/18/2025 0:03,Resolved,"Triaging Steps performed : User Name :noreply@arcutis.com,marketing@arcutis.com, Hr@arcutis.com Location: Multiple . closure comments Observed the events, as checked sign in logs There was no successfull attempt from any of the country. No successfull compromise activity seen and all are failed attempts due to invalid password and Sign-in was blocked because it came from an IP address with malicious activity. Closing as TP",No,Rule#297 - Detecting unusual login patterns with behavior analytics rule,Sentinel,Closed,No Template,True Positive,,,Fail,Create Rule ID Template,
452,17-Jul-25,July,Afternoon,209313,Sophos.,High,Alert,Harish,"Venkat, sarvesh",7/17/2025 20:17,7/17/2025 20:18,1.00,7/17/2025 20:18,1.00,7/17/2025 21:17,Resolved,"Observed the events, user-claywhorton and Device-ARQ-MAC-G6X0X0DM04, All sophos services are running Successful, so closing as FP.",No,Rule#279- Detect when Alert Triggered in Sophos.,Sentinel,Closed,Rule#279 17th July'25(209313),False Positive,Legitimate Asset,,Pass,,
453,17-Jul-25,July,Afternoon,209314,Sophos,High,Alert,Harish,"Venkat, sarvesh",7/17/2025 20:24,7/17/2025 20:25,1.00,7/17/2025 21:24,60.00,7/17/2025 21:24,Resolved,"Observed the events, user-claywhorton and Device-ARQ-MAC-G6X0X0DM04, All sophos services are running Successful, so closing as FP.",No,Rule#280- Detect when One or more Sophos services are missing or not running.,Sentinel,Closed,Rule 280-July-017-25 ( 209314 ),False Positive,Legitimate Asset,Sophos alert,Pass,,
454,17-Jul-25,July,Afternoon,209315,Sophos,High,Alert,Harish,"Venkat, sarvesh",7/17/2025 20:27,7/17/2025 20:28,1.00,7/17/2025 20:29,2.00,7/17/2025 21:27,Resolved,Its is a Cymulate Activity ARQ-PC-030,No,Rule#279- Detect when Alert Triggered in Sophos.,Sentinel,Closed,Rule#279-July-17-25 ( 209315 ),Benign Positive,Cymulate Attack,,Pass,,
455,17-Jul-25,July,Afternoon,209316,AD,High,Alert,Harish,"Venkat, sarvesh",7/17/2025 20:55,7/17/2025 20:56,1.00,7/17/2025 21:20,25.00,7/17/2025 21:55,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history -- no suspicious activities Sign in logs / -- no suspicious closure comments :observed the events admin adminjjuanillo@arcutis.com and adminstalapian@arcutis.com  registered security info , nothing malicious closing as False positive Escalating (yes/ No) No.",No,Rule#033-Authentication Methods Changed for Privileged Account,Sentinel,Closed,Rule 033 17th-July'2025 (209316),False Positive,Legitimate user,Working on other alert ,Pass,,
456,17-Jul-25,July,Afternoon,209317,AD,Medium,Alert,Harish,"Venkat, sarvesh",7/17/2025 21:00,7/17/2025 21:02,2.00,7/17/2025 21:13,13.00,7/18/2025 1:00,Resolved,"checked events all users are using Nord VPN, 3 users is using different ip checked sign in logs, user is using known apps and device and IP is clean and location is US, nothing suspicious found, closing as False Positive.",No,Rule#008-Signins From VPS Providers,Sentinel,Closed,Rule 008-July-17-25 ( 209317 ),False Positive,Nord VPN,Working on other alert ,Pass,,
457,17-Jul-25,July,Afternoon,209318,Sophos,High,Alert,Harish,"Venkat, sarvesh",7/17/2025 21:32,7/17/2025 21:33,1.00,7/17/2025 21:36,4.00,7/17/2025 22:32,Resolved,Its is a Cymulate Activity ARQ-PC-030,No,Rule#279- Detect when Alert Triggered in Sophos.,Sentinel,Closed,Rule#279-July-17-25 ( 209318 ),Benign Positive,Cymulate Attack,,Pass,,
458,17-Jul-25,July,Afternoon,209319,Box,Medium,Alert,Harish,"Venkat, sarvesh",7/17/2025 22:00,7/17/2025 22:02,2.00,7/17/2025 22:06,6.00,7/18/2025 2:00,Resolved,"Triaging steps: By observing the events external user from external domain accessed folders which are business related, by observings additional details, these all are collaboration invites for business purpose and communications, IP are clean nothing suspicious found, closing it as a false positive Escalating (Yes/ No) No",No,Rule#006-Box - Item shared to external entity,Sentinel,Closed,Rule 006-July-17-25 (209319),False Positive,Legitimate user,,Pass,,
459,17-Jul-25,July,Night,209320,Avanan,Medium,Alert,Sarvesh,"Saranya, Navtesh, Dhroovi",7/17/2025 22:30,7/17/2025 22:34,4.00,7/17/2025 22:38,8.00,7/18/2025 2:30,Resolved,"Triaging Steps performed : Observed the events, Arcutis users sent business related mail, No suspicious mail or activity was detected, Closing as false positivesent",No,"Rule#267-Detect outbound emails to public domains(Gmail, Yahoo etc)and review",Sentinel,Closed,Rule#267 17th July'2025 (209320).xlsx,False Positive,Legitimate Asset,,Pass,,
460,17-Jul-25,July,Night,209321,AD,Medium,Incident ,Sarvesh,"Saranya, Navtesh, Dhroovi",7/17/2025 23:25,7/17/2025 23:27,2.00,7/17/2025 23:27,2.00,7/18/2025 3:25,Resolved,"Triaging Steps performed : User Name :noreply@arcutis.com Location: Multiple . closure comments Observed the events, as checked sign in logs There was no successfull attempt from any of the country. No successfull compromise activity seen and all are failed attempts due to invalid password and Sign-in was blocked because it came from an IP address with malicious activity. Closing as TP",No,Rule#184-P1- Sign-in attempts from block listed countries.,Sentinel,Closed,Rule#184-P1- 17th July'25 (209321).xlsx,True Positive,,,Pass,,
461,17-Jul-25,July,Night,209322,Box,Medium,Alert,Sarvesh,"Saranya, Navtesh, Dhroovi",7/17/2025 23:30,7/17/2025 23:32,2.00,7/17/2025 23:33,3.00,7/18/2025 3:30,Resolved,"Triaging steps: observed the events , checked the BOX logs for the users ,arcutis users downloaded files from Box, no malicious activity detected, so closing it as a false positive Escalating (Yes/ No) No",No,Rule#290- Detect High Volume of downloads/deletions in 24 hours time from BOX,Sentinel,Closed,Rule#290 17th July'2025 (209322).xlsx,False Positive,Legitimate user,,Pass,,
462,17-Jul-25,July,Night,209323,AD,Medium,Alert,Sarvesh,"Saranya, Navtesh, Dhroovi",7/17/2025 23:30,7/17/2025 23:32,2.00,7/17/2025 23:36,6.00,7/18/2025 3:30,Resolved,"Triaging Steps performed : Observed the events, jfrommer@arcutis.com has elevated role by activating PIM ,it is legitimate activity Nothing suspicious, Closing as False positive, Escalating - No",No,Rule#010-Account Elevated to New Role,Sentinel,Closed,Rule#010 17th July'2025 (209323).xlsx,False Positive,Legitimate user,,Pass,,
463,17-Jul-25,July,Night,209324,AD,Medium,Alert,Sarvesh,"Saranya, Navtesh, Dhroovi",7/18/2025 0:30,7/18/2025 0:35,5.00,7/18/2025 0:37,7.00,7/18/2025 4:30,Resolved,"Triaging Steps performed :Check IP Reputation - clean Check history -- no suspicious activities Sign in logs / -- no suspicious closure comments :Observed the event triggered IPs are clean, observed signin failed due to mfa reject and authentication failed during strong authentication required and Access has been block nothing suspicious . Escalating (yes/ No) No",No,Rule#019-Signin Logs with expanded Conditional access policies,Sentinel,Closed,Rule#019 17th July'2025 (209324).xlsx,False Positive,Legitimate user,,Pass,,
464,17-Jul-25,July,Night,209325,Sophos,High,Alert,Sarvesh,"Saranya, Navtesh, Dhroovi",7/18/2025 0:42,7/18/2025 0:48,6.00,7/18/2025 0:50,8.00,7/18/2025 1:42,Resolved,BAS testing,No,Rule#279- Detect when Alert Triggered in Sophos.,Sentinel,Closed,BAS Testing,Benign Positive,,,Pass,,
465,17-Jul-25,July,Night,209326,AD,Low,Alert,Sarvesh,"Saranya, Navtesh, Dhroovi",7/18/2025 1:11,7/18/2025 1:12,1.00,7/18/2025 1:14,3.00,7/18/2025 9:11,Resolved,"Observed the events , checked the sigin logs for the users , known device and MFA seen , also clean IP was detected ,and the location is IN,US,GRno malicious activity was seen",No,Rule#002-Attempt to bypass conditional access rule in Microsoft Entra ID,Sentinel,Closed,Rule#002 17th July'2025 (209326).xlsx,False Positive,Legitimate user,,Pass,,
466,17-Jul-25,July,Night,209327,AD,Medium,Incident ,Sarvesh,"Saranya, Navtesh, Dhroovi",7/18/2025 2:03,7/18/2025 2:04,1.00,7/18/2025 2:04,1.00,7/18/2025 6:03,Resolved,"Triaging Steps performed : User Name :noreply@arcutis.com,marketing@arcutis.com, Hr@arcutis.com Location: Multiple . closure comments Observed the events, as checked sign in logs There was no successfull attempt from any of the country. No successfull compromise activity seen and all are failed attempts due to invalid password and Sign-in was blocked because it came from an IP address with malicious activity. Closing as TP",No,Rule#297 - Detecting unusual login patterns with behavior analytics rule,Sentinel,Closed,No Template,True Positive,,,Fail,Create Rule ID Template,
467,17-Jul-25,July,Night,209328,AD,High,Alert,venkat,"Saranya, Navtesh, Dhroovi",7/18/2025 2:36,7/18/2025 2:44,8.00,7/18/2025 3:22,46.00,7/18/2025 3:36,Resolved,"Check ip reputation - clean. Check history only one users (syang@arcutis.com) detected in the alert, user using clean IP Sign in logs/-- User using known  apps (officehome)Closure comments Observed the events, Checked sign in logs for the user , IPs are clean, detected user using known apps and device, US location, but there were no success attempts were seen, all are failed attempts due to conditional access policies, and we observed Closing as False positive (yes/ No) No",No,Rule#286- Atypical travel,Sentinel,Closed,Rule#286 17th July'25(209328).xlsx,False Positive,Legitimate user,getting issue with avd ,Fail,Missing Rule ID Template,
468,17-Jul-25,July,Night,209329,AD,Medium,Incident ,venkat,"Saranya, Navtesh, Dhroovi",7/18/2025 2:55,7/18/2025 3:14,19.00,7/18/2025 3:27,32.00,7/18/2025 6:55,Resolved," User Name :noreply@arcutis.com, marketing@arcutis.com, Location: Multiple . closure comments Observed the events, as checked sign in logs There was no successfull attempt from any of the country. No successfull compromise activity seen and all are failed attempts due to and Sign-in was blocked because it came from an IP address with malicious activity. Closing as TP",No,Rule#184-P1- Sign-in attempts from block listed countries.,Sentinel,Closed,Rule#184-P1- Sign-in attempts from block listed countries. (209329).xlsx,True Positive,,getting issue with avd ,Fail,Missing Rule ID Template,
469,18-Jul-25,July,Morning ,209330,AD,Medium,Incident ,Saranya,Umika & Harish,7/18/2025 8:03,7/18/2025 8:05,2.00,7/18/2025 8:08,5.00,7/18/2025 12:03,Resolved,"Triaging Steps performed : User Name :noreply@arcutis.com,marketing@arcutis.com, Location: Multiple . closure comments Observed the events, as checked sign in logs There was no successfull attempt from any of the country. No successfull compromise activity seen and all are failed attempts due to invalid password and Sign-in was blocked because it came from an IP address with malicious activity. Closing as TP",No,Rule#297 - Detecting unusual login patterns with behavior analytics rule,Sentinel,Closed,No Template,True Positive,,,Fail,Create Rule ID Template,
470,18-Jul-25,July,Morning ,209331,AD,Medium,Incident ,Saranya,Umika & Harish,7/18/2025 11:25,7/18/2025 11:26,1.00,7/18/2025 11:28,3.00,7/18/2025 15:25,Resolved," User Name :noreply@arcutis.com, marketing@arcutis.com, Location: Multiple . closure comments Observed the events, as checked sign in logs There was no successfull attempt from any of the country. No successfull compromise activity seen and all are failed attempts due to and Sign-in was blocked because it came from an IP address with malicious activity. Closing as TP",No,Rule#184-P1- Sign-in attempts from block listed countries.,Sentinel,Closed,Rule#184-P1-July-18-25 ( 209331 ).xlsx,True Positive,,,Pass,,
471,18-Jul-25,July,Morning ,209332,AD,Medium,Alert,Saranya,Umika & Harish,7/18/2025 13:05,7/18/2025 13:06,1.00,7/18/2025 13:11,6.00,7/18/2025 17:05,Resolved,"Triaging steps: IP : Clean, Closure comments :Observed events, checked sign in logs of users, clean IP, using registered devices and known apps nothing suspicious found , closing as a false positive",No,Rule#183-Detect passwordless authentication,Sentinel,Closed,Rule#183-July-18-25 ( 209332 ).xlsx,False Positive,Legitimate user,,Pass,,
472,18-Jul-25,July,Morning ,209333,AD,Low,Alert,Saranya,Umika & Harish,7/18/2025 13:11,7/18/2025 13:12,1.00,7/18/2025 13:17,6.00,7/18/2025 21:11,Resolved,"Triaging Steps performed: Check ip reputation - clean. check history -- no suspicious activities, closure comments: Observed the events, detected users from US,IN locations and there are Non-Interactive signin logs detected, reason being failed ""Access has been blocked due to conditional access policies"" No suspicious activity found",No,Rule#002-Attempt to bypass conditional access rule in Microsoft Entra ID,Sentinel,Closed,Rule 002-July-18-25 ( 209333 ).xlsx,False Positive,Legitimate user,,Pass,,
473,18-Jul-25,July,Morning ,209334,AD,Medium,Incident ,Saranya,Umika & Harish,7/18/2025 14:03,7/18/2025 14:04,1.00,7/18/2025 14:06,3.00,7/18/2025 18:03,Resolved,"Triaging Steps performed : User Name :noreply@arcutis.com,marketing@arcutis.com, Hr@arcutis.com Location: Multiple . closure comments Observed the events, as checked sign in logs There was no successfull attempt from any of the country. No successfull compromise activity seen and all are failed attempts due to invalid password and Sign-in was blocked because it came from an IP address with malicious activity. Closing as TP",No,Rule#297 - Detecting unusual login patterns with behavior analytics rule,Sentinel,Closed,No Template,True Positive,,,Fail,Create Rule ID Template,
474,18-Jul-25,July,Afternoon,209335,AD,Medium,Incident ,Harish,"venkat, sarvesh",7/18/2025 15:25,7/18/2025 15:26,1.00,7/18/2025 15:29,4.00,7/18/2025 19:25,Resolved,"User Name: noreply@arcutis.com,  Location: Multiple . closure comments Observed the events, as checked sign in logs There was no successful attempt from this accounts. No successfull compromise activity seen and all are failed attempts due to Sign-in was blocked because it came from an IP address with malicious activity. Closing as TP",No,Rule#184-P1- Sign-in attempts from block listed countries.,Sentinel,Closed,Rule#184-P1- Sign-in attempts from block listed countries. (209335)),True Positive,,,Pass,,
475,18-Jul-25,July,Afternoon,209336,Avanan,Medium,Alert,Harish,"venkat, sarvesh",7/18/2025 15:50,7/18/2025 15:55,5.00,7/18/2025 16:00,10.00,7/18/2025 19:50,Resolved,"Triaging Steps performed : Check history -- no suspicious activities Sign in logs / -- no suspicious closure comments :Observed the events old browser anomaly detected for user tmohammad@arcutis.com, checked sign in logs user using clean IP and known apps, location is US, MFA is satisfied nothing suspicious found. Escalating (yes/ No) No",No,Rule#289- Detect critical Anomaly alerts related to Avanan,Sentinel,Closed,Rule#289-july-18-25 ( 209336 ),False Positive,Legitimate user,,Pass,,
476,18-Jul-25,July,Afternoon,209337,Avanan,Medium,Alert,Harish,"venkat, sarvesh",7/18/2025 16:00,7/18/2025 16:02,2.00,7/18/2025 16:03,3.00,7/18/2025 20:00,Resolved,"Triaging Steps performed : Check history -- no suspicious activities Sign in logs / -- no suspicious closure comments :Observed the events old browser anomaly detected for user tmohammad@arcutis.com, checked sign in logs user using clean IP and known apps, location is US, MFA is satisfied nothing suspicious found. Escalating (yes/ No) No",No,Rule#289- Detect critical Anomaly alerts related to Avanan,Sentinel,Closed,Rule#289-july-18-25 ( 209337 ),False Positive,Legitimate user,,Pass,,
477,18-Jul-25,July,Afternoon,209338,AD,Medium,Alert,Harish,"venkat, sarvesh",7/18/2025 18:27,7/18/2025 18:28,1.00,7/18/2025 18:29,2.00,7/18/2025 22:27,Resolved,"Triaging steps : Observed the events, user jgreenwood@arcutis.com has elevated his role by activating PIM, Nothing suspicious, Escalating : No",No,Rule#016-User added to Microsoft Entra ID Privileged Groups,Sentinel,Closed,Rule#016- 18th July'25 ( 209338),False Positive,Legitimate user,,Pass,,
478,18-Jul-25,July,Afternoon,209339,AD,Medium,Incident ,Harish,"venkat, sarvesh",7/18/2025 19:25,7/18/2025 19:25,0.00,7/18/2025 19:27,2.00,7/18/2025 23:25,Resolved,"User Name: noreply@arcutis.com, Marketing@arcutis.com Location: Multiple . closure comments Observed the events, as checked sign in logs There was no successful attempt from this accounts. No successfull compromise activity seen and all are failed attempts due to Sign-in was blocked because it came from an IP address with malicious activity. Closing as TP",No,Rule#184-P1- Sign-in attempts from block listed countries.,Sentinel,Closed,Rule#184-P1- Sign-in attempts from block listed countries. (209339)),True Positive,,,Pass,,
479,18-Jul-25,July,Afternoon,209340,AD,Medium,Incident ,Harish,"venkat, sarvesh",7/18/2025 20:03,7/18/2025 20:05,2.00,7/18/2025 20:06,3.00,7/19/2025 0:03,Resolved,"Triaging Steps performed : User Name :noreply@arcutis.com,marketing@arcutis.com, Hr@arcutis.com Location: Multiple . closure comments Observed the events, as checked sign in logs There was no successfull attempt from any of the country. No successfull compromise activity seen and all are failed attempts due to invalid password and Sign-in was blocked because it came from an IP address with malicious activity. Closing as TP",No,Rule#297 - Detecting unusual login patterns with behavior analytics rule,Sentinel,Closed,No Template,True Positive,,,Fail,Create Rule ID Template,
480,18-Jul-25,July,Afternoon,209341,AD,Medium,Alert,Harish,"venkat, sarvesh",7/18/2025 20:57,7/18/2025 21:00,3.00,7/18/2025 21:03,6.00,7/19/2025 0:57,Resolved,"Triaging steps: Observed the events and the User(sleonard@arcutis.com
 ) location is US, the IP is Clean also checked the signin logs - user using managed device and known apps nothing suspicious found , Closing as FP Escalating (Yes/ No) No.",No,Rule#043-Anomalous sign-in location by user account and authenticating application,Sentinel,Closed,Rule 043 18th July'2025 (209341),False Positive,Legitimate user,,Pass,,
481,18-Jul-25,July,Afternoon,209342,AD,Medium,Alert,Harish,"venkat, sarvesh",7/18/2025 21:00,7/18/2025 21:00,0.00,7/18/2025 21:06,6.00,7/19/2025 1:00,Resolved,"checked events all users are using Nord VPN, 3 users is using different ip checked sign in logs, user is using known apps and device and IP is clean and location is US, nothing suspicious found, closing as False Positive.",No,Rule#008-Signins From VPS Providers,Sentinel,Closed,Rule 008-July-18-25 ( 209342),False Positive,Nord VPN,,Pass,,
482,18-Jul-25,July,Afternoon,209343,AD,Medium,Alert,Harish,"venkat, sarvesh",7/18/2025 8:57,7/18/2025 8:59,2.00,7/18/2025 9:01,4.00,7/18/2025 12:57,Resolved,"Triaging steps : Observed the events, user jgreenwood@arcutis.com has elevated his role by activating PIM, Nothing suspicious, Escalating : No",No,Rule#016-User added to Microsoft Entra ID Privileged Groups,Sentinel,Closed,Rule#016- 18th July'25 ( 209343),False Positive,Legitimate user,,Pass,,
483,18-Jul-25,July,Afternoon,209344,Box,Medium,Alert,Harish,"Venkat, sarvesh",7/18/2025 22:00,7/18/2025 22:02,2.00,7/18/2025 22:08,8.00,7/19/2025 2:00,Resolved,"Triaging steps: By observing the events external user from external domain accessed folders which are business related, by observings additional details, these all are collaboration invites for business purpose and communications, IP are clean nothing suspicious found, closing it as a false positive Escalating (Yes/ No) No",No,Rule#006-Box - Item shared to external entity,Sentinel,Closed,Rule 006-July-18-25 (209344),False Positive,Legitimate user,,Pass,,
484,18-Jul-25,July,Night,209345,AD,Medium,Alert,venkat,Navtesh,7/18/2025 9:57,7/18/2025 9:58,1.00,7/18/2025 10:01,4.00,7/18/2025 13:57,Resolved,"Triaging steps : Observed the events, user jgreenwood@arcutis.com has elevated his role by activating PIM, Nothing suspicious, Escalating : No",No,Rule#016-User added to Microsoft Entra ID Privileged Groups,Sentinel,Closed,Rule#016 18th July'25 (209345).xlsx,False Positive,Legitimate user,,Fail,Missing Rule ID Template,
485,18-Jul-25,July,Night,209346,Avanan,Medium,Alert,venkat,Navtesh,7/18/2025 10:00,7/18/2025 10:00,0.00,7/18/2025 10:03,3.00,7/18/2025 14:00,Resolved,"Triaging Steps performed : Observed the events, Arcutis users sent business related mail, No suspicious mail or activity was detected, Closing as false positivesent",No,"Rule#267-Detect outbound emails to public domains(Gmail, Yahoo etc)and review",Sentinel,Closed,Rule#267 18th June'2025 (209346).xlsx,False Positive,Legitimate user,,Fail,Missing Rule ID Template,
486,18-Jul-25,July,Night,209347,AD,High,Alert,venkat,Navtesh,7/18/2025 10:02,7/18/2025 10:08,6.00,7/18/2025 10:08,6.00,7/18/2025 11:02,Resolved,Resolved at the source (Auto closed),No,Unfamiliar sign - in properties,Sentinel,Closed,Unfamiliar sign-in properties 18th June'25 (209347).xlsx,Benign Positive,,,Fail,Missing Rule ID Template,
